#--------------------------------------------------------
#     W50                       R_LUM       R_LUM14
#      (ms)                      (mJy kpc^2) (mJy kpc^2)
#--------------------------------------------------------
710   1.1         0  jk18       *           12.61

711   2.8         0  lfl+06     *           0.68
712   7.2         0  jk18       *           3.77
713   28.7        0  ncb+15     *           6.34
714   15.2        0  ccb+20     *           3.67
715   125         0  kbm+03     *           8.95

716   37.6        0  ncb+15     *           5.27
717   3.6         0  jk18       *           9.21
718   8.9         0  jk18       210.76      17.36
719   14          0  mlc+01     *           6.46
720   31          0  mlc+01     *           15.42

721   11.9        0  lylg95     25.38       1.59
722   24.471      6  bsb+19     *           5.78
723   14.4        0  jk18       1361.07     79.40
724   8.4         0  jk18       *           108.66
725   68          0  kbm+03     *           6.01

726   14          0  kbm+03     *           8.49
727   25.7        0  lylg95     9.14        *
728   9.13        0  ccb+20     *           2.42
729   6.5         0  kbm+03     *           27.94
730   5.5         0  jk18       122.27      8.15

731   9.76        0  ncb+15     *           2.06
732   220         0  mlc+01     *           56.18
733   43          0  mlc+01     *           15.87
734   38          0  hfs+04     *           14.87
735   7.7         0  lfl+06     *           18.40

736   8.6         0  jk18       *           6.07
737   0.291       0  ccb+20     *           2.53
738   10.5        0  jk18       *           9.54
739   26          0  hfs+04     *           0.51
740   20          0  mlc+01     *           5.52

741   17          0  kbm+03     *           11.18
742   24.4        0  jk18       *           26.89
743   32          0  hfs+04     1524.75     50.51
744   9.8         0  lfl+06     *           4.57
745   17          0  mlc+01     *           26.05

746   17.5        0  ncb+15     *           2.70
747   34          0  mlc+01     *           15.23
748   0.78        0  nbb+14     *           9.83
749   14.7        0  lylg95     16.67       1.67
750   0.57        0  mh04       48.60       5.18

751   9.6         0  jk18       11152.90    1254.70
752   11          0  mlc+01     *           4.05
753   8.1         0  lfl+06     *           5.37
754   168         0  lfl+06     *           8.91
755   18          0  kbm+03     *           4.76

756   96          8  dsb+98     535.41      *
757   13          0  mlc+01     *           5.51
758   10.4        0  jk18       *           5.61
759   10.1        0  jk18       *           29.72
760   62.5        0  jk18       *           20.55

761   2.6         0  jk18       *           2.91
762   30          0  lwf+04     114.10      *
763   9           0  lfl+06     *           7.39
764   36          0  hfs+04     *           11.43
765   69.3        0  ncb+15     *           3.99

766   9.8         0  ncb+15     *           1.12
767   14          0  kbm+03     *           16.55
768   80.3        0  jk18       *           18.40
769   39.0        0  jk18       *           56.92
770   240         0  kbm+03     *           13.12

771   11.6        0  jk18       *           3.58
772   7.0         3  bsb+19     *           11.90
773   10          0  kbm+03     *           13.63
774   82.7        0  jk18       *           247.10
775   14          0  lfl+06     *           22.17

776   20.1        0  crh+06a    *           15.83
777   18          0  hfs+04     *           21.15
778   11.9        0  jk18       *           81.62
779   17.0        0  jk18       *           11.93
780   47.7        0  jk18       *           13.52

781   7.6         0  jk18       *           580.10
782   48          0  kbm+03     *           8.76
783   6.2         0  jk18       *           274.06
784   15.0        0  ccb+20     *           56.92
785   43.5        0  ncb+15     *           17.84

786   14          0  lfl+06     *           2.60
787   7.5         0  jk18       *           8.95
788   34.4        0  jk18       *           1.04
789   14          1  mbc+20     250.00      *
790   17.4        0  lylg95     53.87       2.37

791   75          0  kbm+03     *           14.96
792   40          0  kbm+03     *           21.67
793   23.2        0  jk18       364.29      93.68
794   7.273       4  bsb+19     *           12.74
795   10.1        0  jk18       *           44.99

796   44          0  kbm+03     *           24.91
797   17          0  kbm+03     *           47.08
798   40          0  kbm+03     *           112.50
799   14          0  lfl+06     *           52.19
800   3.1         0  jk18       177.71      17.77

801   15.1        0  jk18       *           18.09
802   21          0  kbm+03     *           8.19
803   67          0  kel+09     *           40.11
804   57          0  lfl+06     *           243.81
805   61.7        0  eklk13     *           45.26

806   18          1  bsb+19     *           172.28
807   34          0  kbm+03     *           3.82
808   31.6        0  ncb+15     *           23.31
809   4.6         0  jk18       *           43.39
810   5.2         0  jk18       *           9.40

811   52          0  lfl+06     *           7.20
812   13          0  kbm+03     *           10.69
813   24          0  kbm+03     *           22.02
814   18.7        0  jk18       215.23      14.35
815   0.22        0  kxl+98     *           4.59

816   15          0  kbm+03     *           5.19
817   21.3        0  jk18       *           37.59
818   13          0  kbm+03     *           14.68
819   47.0        0  jk18       *           1.62
820   0.11        0  hrs+07     126.75      5.92

821   0.46        0  hrs+07     *           0.93
822   0.20        0  hrs+07     *           1.27
823   0.20        0  hrs+07     *           1.01
824   0.15        0  hrs+07     *           0.42
825   0.314       2  mhb+13     41.07       2.56

826   9           0  lfl+06     *           10.10
827   21          0  kbm+03     *           2.34
828   15          0  kbm+03     *           6.52
829   8.0         0  jk18       7593.75     6075.00
830   40.3        0  eklk13     *           26.87

831   3.4         0  jk18       5813.52     170.12
832   11          0  lwf+04     35.23       *
833   185         0  kbm+03     *           86.18
834   10.9        0  jk18       *           48.45
835   15          0  lfl+06     *           20.47

836   74.9        0  jk18       35.65       7.60
837   10.0        0  jk18       *           50.80
838   9.8         0  jk18       498.07      31.70
839   42          0  kbm+03     *           16.75
840   10.9        0  jk18       *           12.18

841   10.2        0  jk18       *           21.69
842   25          0  lwf+04     4625.00     *
843   8           0  lfl+06     *           125.00
844   22.8        0  ncb+15     *           9.06
845   26          0  mlc+01     *           14.57

846   11.9        0  jk18       *           9.12
847   18          0  mlc+01     *           59.47
848   47.9        0  jk18       *           188.51
849   44.2        0  jk18       14.47       1.22
850   7.6         0  kbm+03     *           6.88

851   20          0  kbm+03     *           7.42
852   5.2         0  jk18       *           9.36
853   3           0  lfl+06     *           8.17
854   27.4        0  lylg95     6.29        0.21
855   102.2       0  jk18       2704.00     578.66

856   52          0  kbm+03     *           13.83
857   16.1        0  jk18       908.24      161.90
858   20.8        0  jk18       404.93      111.36
859   75.6        0  jk18       *           59.61
860   9.5         0  jk18       *           0.14

861   29.8        0  jk18       104.42      18.16
862   44          0  snt97      7062.50     *
863   2.4         0  jk18       *           59.19
864   122         0  lfl+06     *           118.17
865   22.8        0  ccb+20     *           52.89

866   11.9        0  jk18       *           30.04
867   105         0  kbm+03     *           8.50
868   75          0  kbm+03     *           41.52
869   11.7        0  jk18       219.81      7.33
870   18          0  lfl+06     *           79.47

871   19          0  kbm+03     *           15.32
872   31          0  kel+09     *           15.75
873   81.6        0  jk18       *           252.11
874   95.5        0  eklk13     *           90.63
875   20          0  lfl+06     *           33.41

876   13          0  kbm+03     *           7.89
877   97          0  kbm+03     *           22.08
878   27.4        0  ncb+15     *           98.77
879   12.2        0  jk18       *           59.67
880   8.7         0  lylg95     1.48        *

881   11          0  kbm+03     *           5.22
882   18          0  kbm+03     *           67.62
883   31.7        0  jk18       1145.61     87.28
884   22          0  lfl+06     *           69.01
885   14          0  hfs+04     *           31.13

886   16          0  lfl+06     *           5.83
887   47.2        0  jk18       *           17.99
888   13          0  kbm+03     *           40.41
889   40.9        0  jk18       *           687.26
890   18.3        0  jk18       *           1189.56

891   128.7       0  eklk13     *           30.46
892   14          0  kbm+03     *           69.22
893   10.0        0  jk18       *           18.45
894   41          0  hfs+04     *           11.12
895   5.9         0  jk18       *           11.72

896   11.5        0  jk18       *           17.22
897   74          0  kbm+03     *           47.25
898   11.4        0  lylg95     89.79       5.71
899   37.7        0  jk18       320.96      87.26
900   12          0  kbm+03     *           5.73

901   9.7         0  jk18       372.35      23.69
902   11.7        0  ccb+20     *           31.14
903   7.273       4  bsb+19     *           54.43
904   90          0  qmlg95     58.07       *
905   154.2       0  jk18       16.18       5.19

906   11.7        0  jk18       457.35      78.19
907   22          0  kbm+03     *           30.88
908   22.1        0  jk18       *           18.78
909   40.4        0  jk18       *           46.32
910   10.0        0  jk18       *           4.74

911   165.7       0  jk18       *           12.44
912   26          0  kbm+03     *           62.26
913   16          0  kbm+03     *           86.35
914   11.8        0  ccb+20     *           71.87
915   30.7        0  jk18       *           163.20

916   12          0  kbm+03     *           77.85
917   4.7         0  jk18       *           395.25
918   21.0        0  jk18       803.38      44.63
919   0.55        0  nbb+14     *           14.44
920   21.8        0  ncb+15     *           15.36

921   40          0  kbm+03     *           178.13
922   17          0  hfs+04     *           117.30
923   25          0  tml93      4.37        *
924   7.6         0  jk18       14.84       4.58
925   0.34        0  lwf+04     11.97       0.95

926   17          0  kbm+03     *           149.99
927   19          0  mlc+01     *           5.73
928   50          0  kbm+03     *           5.82
929   10.1        0  jk18       *           16.91
930   5.7         0  jk18       169.00      81.80

931   87.5        0  jk18       *           25.36
932   61.4        0  ncb+15     *           3.71
933   12          0  kbm+03     *           16.04
934   12.2        0  lylg95     6.89        0.82
935   24          0  kbm+03     *           2.75

936   7           0  lfl+06     *           4.13
937   16          0  tml93      182.09      *
938   0.110       1  mhb+13     8.98        12.02
939   17          0  kbm+03     *           5.09
940   12          0  hfs+04     *           5.28

941   6.2         0  jk18       *           0.02
942   60          0  kel+09     *           1.31
943   110         0  mlc+01     *           9.30
944   61          0  lfl+06     *           14.58
945   5.4         0  jk18       *           9.22

946   77.1        0  jk18       *           29.15
947   26          0  hfs+04     *           24.67
948   14          0  mlc+01     *           11.85
949   13.4        0  jk18       *           41.10
950   12          0  kel+09     *           4.23

951   3.2         0  jk18       *           143.97
952   11.5        0  jk18       *           2437.50
953   22          0  kbm+03     *           13.01
954   287         0  kbm+03     *           7.54
955   299         0  lfl+06     *           64.10

956   41          0  kbm+03     *           109.56
957   38          0  kbm+03     *           113.46
958   9.6         0  jk18       795.63      58.35
959   11.4        0  jk18       *           62.98
960   96          0  hfs+04     *           6.52

961   152.0       0  jk18       *           6.14
962   1.6         0  jk18       *           20.68
963   28.4        0  ncb+15     *           9.41
964   11          0  lfl+06     *           15.24
965   0.30        0  nbb+14     *           0.05

966   8.9         6  bsb+19     *           2.92
967   5.1         0  jk18       *           135.17
968   5.7         0  kbm+03     *           66.80
969   59.0        0  lylg95     122.22      5.56
970   16.2        0  lylg95     12.69       1.07

971   8           0  lwf+04     74.81       *
972   14.5        0  jk18       38.37       2.64
973   8.41        0  ncb+15     *           1.14
974   7.5         0  mlc+01     *           11.35
975   20.6        0  lylg95     36.98       22.19

976   0.92        0  eb01b      *           1.08
977   29.8        0  jk18       *           355.49
978   5.2         0  jk18       522.96      46.30
979   18.7        0  jk18       *           43.03
980   3.7         0  jk18       153.39      23.32

981   4           0  lfl+06     *           18.09
982   0.20        0  cls+13     *           0.95
983   50.0        0  eklk13     *           2.96
984   6.9         0  jk18       *           25.68
985   13.7        0  ncb+15     *           3.75

986   32          0  hfs+04     *           122.57
987   24          0  mlc+01     *           11.02
988   28          0  lfl+06     *           2.71
989   9.8         0  crh+06a    *           0.00
990   37          0  lfl+06     *           4.52

991   33          0  mlc+01     *           14.05
992   32          0  kbm+03     *           2.40
993   50          0  kbm+03     *           6.78
994   37.0        0  jk18       *           8.70
995   7.8         0  mlc+01     *           6.81

996   20          0  hfs+04     *           18.56
997   87.3        0  jk18       *           27.21
998   1.8         0  lem+15     *           0.89
999   11.4        0  ccb+20     *           15.07
1000  14.4        0  lylg95     23.42       *

1001  8.1         0  mlc+01     *           3.95
1002  102         0  lfl+06     *           57.20
1003  0.965       4  mhb+13     16.53       1.54
1004  23          0  lfl+06     *           18.89
1005  7.1         0  jk18       111.93      52.31

1006  54          0  hfs+04     *           4.55
1007  25.9        0  ncb+15     *           0.63
1008  0.13        0  nbb+14     *           8.46
1009  19          0  hfs+04     *           15.21
1010  33.5        0  ncb+15     *           3.08

1011  17.1        0  jk18       93.10       13.23
1012  16          2  dsb+98     76.32       2.08
1013  14          0  lfl+06     *           4.51
1014  6.6         0  ncb+15     *           2.12
1015  40          0  kbm+03     *           37.09

1016  13.4        0  jk18       471.11      57.58
1017  21          0  hfs+04     *           29.24
1018  0.292       3  mhb+13     *           5.98
1019  61.3        0  jk18       30.53       4.88
1020  35          0  lfl+06     *           14.50

1021  12          0  lfl+06     *           1.57
1022  16          0  hfs+04     *           84.99
1023  34.3        0  mhl+02     *           14.36
1024  3.9         0  jk18       *           35.72
1025  14          0  hfs+04     *           181.10

1026  45.5        0  jk18       *           5.33
1027  9.6         0  lylg95     18.43       *
1028  31          0  lfl+06     *           3.42
1029  8.72        0  ccb+20     *           16.75
1030  10.7        0  ncb+15     *           1.54

1031  230.6       0  jk18       *           9.75
1032  4.5         0  jk18       799.99      102.22
1033  95.3        0  jk18       *           8.66
1034  9           1  mbc+20     375.00      *
1035  62          0  lfl+06     *           16.99

1036  21          0  hfs+04     *           5.78
1037  145         0  hfs+04     *           46.64
1038  15          0  kbm+03     *           1.24
1039  15.0        0  mhl+02     *           7.78
1040  16.3        0  jk18       *           15.24

1041  42          0  hfs+04     *           62.70
1042  5.4         0  jk18       *           6.20
1043  0.43        0  jac05      *           1.45
1044  35          0  lfl+06     *           8.65
1045  12          0  hfs+04     *           7.49

1046  13.7        0  ncb+15     *           24.44
1047  6.0         0  jk18       *           2.87
1048  34          0  hfs+04     *           5.97
1049  11.3        0  jk18       4.71        3.90
1050  91          0  hfs+04     *           7.76

1051  9.6         0  jk18       *           500.00
1052  7.1         0  jk18       *           0.49
1053  6.0         0  jk18       *           38.13
1054  2.9         0  jk18       *           9.54
1055  18.8        0  mhl+02     *           9.59

1056  20.7        0  jk18       *           120.63
1057  55.8        0  jk18       *           20.15
1058  9           0  lfl+06     *           0.07
1059  8.4         0  jk18       4.67        4.06
1060  25.9        0  jk18       418.54      36.62

1061  30          0  hfs+04     *           36.27
1062  2.4         0  jk18       3.94        1.42
1063  8.9         0  mhl+02     *           15.78
1064  11          0  hfs+04     *           5.27
1065  57.9        0  jk18       369.89      17.86

1066  0.16        0  jbo+07     *           1.08
1067  14          0  lfl+06     *           26.74
1068  40.9        0  jk18       *           17.00
1069  7           0  lwf+04     19.10       *
1070  10.7        0  mhl+02     *           8.28

1071  35.2        0  jk18       *           29.95
1072  19.1        0  ncb+15     *           4.14
1073  10.5        0  jk18       748.35      117.60
1074  65          0  lfl+06     *           9.10
1075  21.8        0  jk18       *           48.55

1076  6.5         0  lylg95     0.12        0.02
1077  14.6        0  lylg95     74.51       6.11
1078  75          0  hfs+04     *           5.90
1079  42.3        0  jk18       73.27       23.31
1080  11.7        0  jk18       *           46.66

1081  16.9        0  ncb+15     *           0.80
1082  8.9         0  jk18       *           47.71
1083  0.137       1  mhb+13     2.81        0.50
1084  26          0  hfs+04     118.64      1.48
1085  16.0        0  mhl+02     *           7.64

1086  3.4         0  lfl+06     *           2.27
1087  7.6         0  jk18       *           30.86
1088  1.8         0  eb01b      0.09        0.02
1089  14          0  hfs+04     *           31.48
1090  6.1         0  jk18       2.64        0.84

1091  8.1         0  jk18       *           4.60
1092  34          0  clm+05     58.79       *
1093  24          0  lwf+04     750.00      *
1094  29.9        0  ncb+15     *           2.59
1095  31          0  dcl09      *           27.01

1096  45          0  dcl09      *           25.20
1097  66          0  kel+09     *           57.96
1098  27.3        0  mhl+02     *           13.25
1099  7           1  cmgl02     *           1.59
1100  12.3        0  lylg95     132.81      11.55

1101  87          0  hfs+04     678.98      25.12
1102  5.2         0  hfs+04     *           5.03
1103  0.8         0  nt92       *           18.45
1104  25.5        0  ncb+15     *           30.57
1105  9.1         0  hfs+04     *           20.79

1106  46.4        0  mhl+02     *           12.32
1107  41.7        0  jk18       2058.40     664.52
1108  5.2         0  jk18       *           0.39
1109  12.133      3  bsb+19     *           3.45
1110  18          0  tml93      18.65       *

1111  358         0  lfl+06     *           18.75
1112  9.6         0  mhl+02     *           82.50
1113  32          0  hfs+04     *           6.37
1114  16.8        0  ncb+15     *           1.49
1115  7.1         0  jk18       *           31.99

1116  67          0  hfs+04     997.21      27.17
1117  27.3        0  mhl+02     *           5.90
1118  0.25        0  lfl+06     *           0.07
1119  5.9         0  jk18       *           387.61
1120  11.5        0  jk18       38.23       3.60

1121  4           0  lwf+04     32.13       *
1122  7.1         0  hfs+04     *           72.26
1123  6.1         0  jk18       44.00       1.91
1124  11.5        0  mhl+02     *           9.46
1125  10          0  lfl+06     *           1.10

1126  3           0  kel+09     *           1.57
1127  57          0  hfs+04     *           64.83
1128  12          0  hfs+04     *           24.69
1129  4.1         0  lfl+06     *           3.11
1130  11.4        0  lylg95     191.40      62.50

1131  14          0  lfl+06     *           2.77
1132  6           0  kel+09     *           45.94
1133  13.4        0  mhl+02     *           8.30
1134  20          0  hfs+04     *           4.34
1135  15          0  hfs+04     *           3.29

1136  11.7        0  ncb+15     *           4.78
1137  16.3        0  ncb+15     *           2.18
1138  23.8        0  mhl+02     *           3.65
1139  3.90        0  nbb+14     *           35.47
1140  32          0  bfrs18     437.50      8.75

1141  19          0  hfs+04     *           5.71
1142  0.78        0  lfl+06     *           0.32
1143  25          0  hfs+04     123.48      29.40
1144  25.4        0  ncb+15     *           4.55
1145  18          0  kel+09     *           2.61

1146  2.1         7  bsb+19     *           1.60
1147  0.705       0  ccb+20     *           95.64
1148  1.3         0  jk18       *           11.11
1149  9.6         0  jk18       195.19      70.27
1150  0.49        0  ncb+15     *           4.63

1151  21          0  hfs+04     *           7.85
1152  16.6        0  mhl+02     *           93.05
1153  120.0       0  mhl+02     *           7.56
1154  15.6        0  mhl+02     *           7.76
1155  4.4         0  lfl+06     *           0.80

1156  27          0  snt97      95.69       *
1157  18          0  lfl+06     *           2.90
1158  34          0  hfs+04     *           76.08
1159  19.6        0  mhl+02     *           57.41
1160  37.9        0  mhl+02     *           8.75

1161  3.9         0  hfs+04     212.03      13.78
1162  52.2        0  jk18       *           43.46
1163  22.4        0  mhl+02     *           20.00
1164  72.3        0  ncb+15     *           11.86
1165  15.6        0  mhl+02     *           14.51

1166  10.0        0  hfs+04     75.94       3.27
1167  16          0  hfs+04     *           8.77
1168  27.4        0  crh+06a    *           0.31
1169  90          0  hfs+04     *           77.90
1170  11.4        0  lylg95     559.91      23.06

1171  0.6         0  lfl+06     *           0.21
1172  41.9        0  mhl+02     *           189.36
1173  40.0        0  mhl+02     *           11.99
1174  47          0  hfs+04     *           42.03
1175  8.4         0  jk18       *           3.59

1176  128.3       0  jk18       *           112.00
1177  4.6         0  jk18       112.81      21.12
1178  49.6        0  jk18       *           23.60
1179  0.62        0  nbb+14     *           11.95
1180  47          0  lfl+06     *           3.85

1181  64.4        5  bsb+19     *           2.48
1182  8.8         0  mhl+02     *           9.14
1183  0.37        0  lfl+06     *           0.44
1184  22.2        0  mhl+02     *           99.47
1185  76.6        0  jk18       *           37.38

1186  19          0  hfs+04     *           57.97
1187  25.6        0  mhl+02     *           46.52
1188  12          0  hfs+04     *           42.42
1189  13.1        0  jk18       445.28      185.86
1190  17.0        0  jk18       40.84       14.42

1191  3.7         0  kxl+98     188.60      60.84
1192  27.3        0  mhl+02     *           3.29
1193  1.55        0  llb+96     9.72        0.26
1194  11.5        0  jk18       *           25.68
1195  229         0  lfl+06     *           108.25

1196  26.3        0  mhl+02     *           31.37
1197  13.2        0  mhl+02     *           8.44
1198  11          0  hfs+04     *           5.65
1199  9.2         0  jk18       *           4.21
1200  30.0        0  jk18       36.12       24.38

1201  34          0  hfs+04     *           22.69
1202  659.9       0  jk18       *           229.13
1203  29.2        0  jk18       *           19.10
1204  18.2        0  clm+05     136.00      *
1205  8.3         0  jk18       146.25      40.95

1206  0.33        9  rgh+01     *           8.56
1207  9.7         0  jk18       5901.31     214.81
1208  20.4        0  jk18       441.75      25.24
1209  8           0  lfl+06     *           15.00
1210  21.8        0  eklk13     *           6.49

1211  66          0  lfl+06     *           78.23
1212  76          0  hfs+04     *           54.59
1213  23          0  lfl+06     *           1.10
1214  4.3         0  jk18       *           66.96
1215  13.5        0  jk18       *           58.79

1216  11.0        0  mhl+02     *           176.54
1217  55          0  hfs+04     *           4.36
1218  17.0        0  jk18       *           29.90
1219  150         0  crh+06     *           8.81
1220  46.3        0  mhl+02     *           24.60

1221  13          0  hfs+04     *           14.25
1222  150         3  dsb+98     10691.82    *
1223  14          0  hfs+04     *           9.58
1224  134.2       0  ccb+20     *           94.85
1225  13.6        0  mhl+02     *           12.57

1226  7.2         0  mhl+02     *           16.42
1227  7           0  qmlg95     32.55       *
1228  21.6        0  jk18       *           86.43
1229  13          0  lwf+04     19.34       *
1230  38.8        0  ncb+15     *           5.37

1231  23.4        0  mhl+02     *           25.47
1232  16.7        0  mhl+02     *           10.22
1233  0.11        0  nbb+14     *           1.24
1234  15          0  lfl+06     *           4.05
1235  11.1        0  jk18       *           0.84

1236  13.2        0  lylg95     196.83      15.54
1237  16.4        0  jk18       *           14.88
1238  65.2        0  jk18       *           97.94
1239  28          0  hfs+04     *           9.82
1240  40.8        0  jk18       *           291.92

1241  12          0  lfl+06     *           89.06
1242  6           0  lwf+04     14.93       *
1243  13.1        0  mhl+02     *           134.42
1244  21          0  hfs+04     *           32.68
1245  0.66        0  lem+15     *           5.90

1246  12.2        0  lylg95     193.42      26.59
1247  48          0  lfl+06     *           20.81
1248  10          0  naf03      12.41       *
1249  27.1        0  jk18       *           35.22
1250  92.0        0  mhl+02     *           17.76

1251  6.4         0  jk18       *           9.55
1252  25.4        0  mhl+02     *           12.06
1253  6           0  lfl+06     *           1.67
1254  25          0  hfs+04     *           23.45
1255  12.2        0  jk18       *           25.70

1256  40.0        0  jk18       232.12      32.24
1257  0.24        0  slr+14     28.46       *
1258  13          0  lfl+06     *           0.01
1259  21          0  hfs+04     *           23.17
1260  9.0         0  jk18       425.73      61.92

1261  4.5         0  jk18       444.47      114.82
1262  15          1  bsb+19     *           32.96
1263  25          0  hfs+04     *           84.59
1264  17.1        0  jk18       *           285.67
1265  45.0        0  eklk13     *           4.74

1266  130.4       0  mhl+02     *           60.38
1267  27.2        0  mhl+02     *           22.96
1268  26          0  kel+09     *           5.88
1269  20          0  hfs+04     *           137.91
1270  9.9         0  hfs+04     *           64.16

1271  94.1        0  eklk13     *           35.98
1272  64          0  hfs+04     *           40.27
1273  56.0        0  jk18       101.54      18.02
1274  23          0  lfl+06     *           0.11
1275  116.8       0  mhl+02     *           40.28

1276  6.9         0  mhl+02     *           10.25
1277  87.1        0  ncb+15     *           0.50
1278  31.5        0  eklk13     *           5.97
1279  10.5        0  jk18       1281.61     75.92
1280  9           0  lfl+06     *           2.78

1281  33          0  hfs+04     *           69.67
1282  32.2        0  jk18       *           22.40
1283  12.4        0  jk18       *           295.64
1284  10          0  lfl+06     *           1.90
1285  99          0  hfs+04     *           7.51

1286  37          0  kel+09     *           4.53
1287  45          0  clm+05     63.42       *
1288  18          0  lfl+06     *           0.59
1289  28          0  hfs+04     *           31.02
1290  25          0  lxf+05     30.23       *

1291  105         0  hfs+04     *           10.25
1292  9.1         0  hfs+04     *           18.10
1293  115         0  hfs+04     *           44.21
1294  43.7        0  jk18       265.69      40.38
1295  20.5        0  jk18       95.16       12.23

1296  8.1         0  hfs+04     361.18      21.67
1297  10.2        0  lylg95     72.00       6.80
1298  26          0  hfs+04     317.32      92.31
1299  23          0  hfs+04     *           43.86
1300  34.6        0  mhl+02     *           14.14

1301  41          0  hfs+04     *           31.27
1302  34.6        0  mhl+02     *           40.16
1303  0.34        0  stc99      2342.56     105.42
1304  6.0         0  lylg95     322.10      10.25
1305  3.6         0  jk18       90.55       14.09

1306  20          0  lfl+06     *           2.07
1307  7.4         2  bsb+19     *           1.15
1308  23          0  hfs+04     *           47.08
1309  10.8        0  mhl+02     *           13.91
1310  19.4        0  ncb+15     *           1.76

1311  9.9         0  mhl+02     *           16.57
1312  18          0  hfs+04     *           5.91
1313  1.3         0  jk18       971.99      106.78
1314  13          0  lfl+06     *           4.65
1315  35          0  lfl+06     *           19.80

1316  0.972       3  mhb+13     1210.00     69.57
1317  10.3        0  lylg95     27.71       1.39
1318  0.149       0  bbb+13     *           2.98
1319  9.8         0  jk18       3.24        0.92
1320  42.1        0  ncb+15     *           0.98

1321  9.0         0  jk18       *           57.17
1322  160         0  hfs+04     79.04       11.22
1323  5.9         0  jk18       *           61.12
1324  13.4        0  mhl+02     *           102.39
1325  0.361       1  bsb+19     *           2.09

1326  10          0  lfl+06     *           289.48
1327  19.5        0  mhl+02     *           4.80
1328  20.6        0  jk18       *           55.75
1329  8.4         0  jk18       *           220.12
1330  8.7         0  hfs+04     *           3.38

1331  9.9         0  jk18       *           4.39
1332  9.1         0  jk18       *           52.27
1333  34.6        0  mhl+02     *           16.43
1334  12          0  naf03      9.10        *
1335  22          0  lfl+06     *           122.59

1336  16          0  lfl+06     *           9.83
1337  7.1         0  kbm+03     *           16.71
1338  98.8        0  ncb+15     *           6.10
1339  13.5        0  jk18       2749.34     387.73
1340  0.8         0  clm+05     0.25        *

1341  9           0  lfl+06     *           4.20
1342  11          0  lfl+06     *           4.29
1343  5.36        0  ncb+15     *           1.17
1344  2.0         0  jk18       20.80       14.86
1345  62.2        0  mhl+02     *           15.53

1346  38          0  kel+09     *           41.48
1347  10          0  lfl+06     *           10.20
1348  11.9        0  jk18       *           15.10
1349  8           0  lfl+06     *           4.75
1350  92.1        0  jk18       *           28.52

1351  47.1        0  mhl+02     *           19.93
1352  23          0  hfs+04     *           19.46
1353  7           0  lfl+06     *           0.15
1354  27.3        0  mhl+02     *           75.25
1355  3.8         0  jk18       254.18      108.16

1356  0.058       0  bbb+13     *           7.37
1357  6.4         0  jk18       74.82       41.81
1358  17.4        0  ncb+15     *           10.71
1359  4.8         0  jk18       556.24      17.50
1360  69          0  hfs+04     *           17.63

1361  41.4        0  mhl+02     *           30.54
1362  2.2         0  jk18       *           139.72
1363  2.5         0  crg+06     *           1.19
1364  24.2        0  mhl+02     *           29.63
1365  58          0  tml93      9.82        *

1366  30.2        0  lylg95     57.30       3.26
1367  5           0  lfl+06     *           3.72
1368  84          0  hfs+04     477.79      31.03
1369  16.8        0  mhl+02     *           32.16
1370  101.6       0  hfs+04     *           19.54

1371  37.6        0  jk18       *           21.83
1372  18          0  hfs+04     *           8.43
1373  64.5        0  ncb+15     *           4.00
1374  63          0  hfs+04     *           26.19
1375  12.2        0  jk18       *           8.12

1376  32          0  lfl+06     *           25.68
1377  0.2         0  eklk13     *           1.19
1378  15          0  lfl+06     *           4.86
1379  23          0  hfs+04     *           17.77
1380  34.3        0  jk18       *           58.45

1381  46          1  bsb+19     *           15.10
1382  41.6        0  mhl+02     *           13.99
1383  7           0  lfl+06     *           10.66
1384  4           0  lfl+06     *           2.38
1385  5.0         0  jk18       *           15.69

1386  3.9         0  jk18       299.38      24.95
1387  17          0  lfl+06     *           22.98
1388  9.3         0  jk18       *           37.98
1389  13          0  hfs+04     *           10.37
1390  6.1         0  jk18       1541.57     137.03

1391  25.7        0  ncb+15     *           4.42
1392  2           0  lfl+06     *           1.32
1393  7.2         0  jk18       98.91       4.95
1394  49          0  lfl+06     *           6.14
1395  7.3         0  jk18       *           10.80

1396  14.7        0  jk18       *           17.07
1397  50.3        0  jk18       *           59.90
1398  37          3  bsb+19     *           5.49
1399  7.6         0  jk18       *           21.80
1400  24.4        0  mhl+02     *           11.63

1401  6.7         0  jk18       *           4.18
1402  34.4        0  ncb+15     *           1.86
1403  11.8        0  jk18       *           17.58
1404  6.7         0  jk18       *           6.93
1405  36          0  hfs+04     *           3.31

1406  16.6        0  mhl+02     *           8.46
1407  72          0  lxf+05     6.17        *
1408  45.3        0  ncb+15     *           4.08
1409  4.4         0  jk18       *           16.79
1410  7.0         0  mhl+02     *           3.83

1411  6           0  lfl+06     *           4.62
1412  11.7        0  mhl+02     *           4.75
1413  23.2        0  mhl+02     *           1.75
1414  20.6        0  jk18       *           37.13
1415  15.9        0  jk18       *           10.22

1416  30          0  lfl+06     *           5.85
1417  10          0  lfl+06     *           2.39
